"","SampleID","Drug","Conc","Percent","Name","sDrug","indv",".group"
"485","ind5b","Mito",0.1,1.18918769249119,"Mitoxantrone","MTX","5",27
"486","ind5b","Mito",0.1,0.904153762923268,"Mitoxantrone","MTX","5",27
"487","ind5b","Mito",0.5,0.526819330698779,"Mitoxantrone","MTX","5",28
"488","ind5b","Mito",0.5,0.906650400144764,"Mitoxantrone","MTX","5",28
"489","ind5b","Mito",0.5,1.09550938924658,"Mitoxantrone","MTX","5",28
"490","ind5b","Mito",0.5,1.18467950476613,"Mitoxantrone","MTX","5",28
"491","ind5b","Mito",1,0.0849737435690986,"Mitoxantrone","MTX","5",29
"492","ind5b","Mito",1,0.557944716448307,"Mitoxantrone","MTX","5",29
"493","ind5b","Mito",1,0.554570158249019,"Mitoxantrone","MTX","5",29
"494","ind5b","Mito",1,0.474895063080557,"Mitoxantrone","MTX","5",29
"495","ind5b","Mito",5,0.00309480291566839,"Mitoxantrone","MTX","5",30
"496","ind5b","Mito",5,0,"Mitoxantrone","MTX","5",30
"497","ind5b","Mito",5,0.0428247904636379,"Mitoxantrone","MTX","5",30
"498","ind5b","Mito",5,0.00621145149897695,"Mitoxantrone","MTX","5",30
"499","ind5b","Mito",10,0.000342293658827846,"Mitoxantrone","MTX","5",31
"500","ind5b","Mito",10,0,"Mitoxantrone","MTX","5",31
"501","ind5b","Mito",10,0,"Mitoxantrone","MTX","5",31
"502","ind5b","Mito",10,0,"Mitoxantrone","MTX","5",31
"503","ind5b","Mito",50,0,"Mitoxantrone","MTX","5",32
"504","ind5b","Mito",50,0,"Mitoxantrone","MTX","5",32
"505","ind5b","Mito",50,0.0495983377608071,"Mitoxantrone","MTX","5",32
"506","ind5b","Mito",50,0,"Mitoxantrone","MTX","5",32
"507","ind5b","Mito",0.01,0.829328129670466,"Mitoxantrone","MTX","5",25
"508","ind3a","Tras",0.01,0.996474681200063,"Trastuzumab","TRZ","3",1
"509","ind3a","Tras",0.01,1.01726281813853,"Trastuzumab","TRZ","3",1
"510","ind3a","Tras",0.01,1.20961426530504,"Trastuzumab","TRZ","3",1
"511","ind3a","Tras",0.01,1.92740356632626,"Trastuzumab","TRZ","3",1
"512","ind3a","Tras",0.05,0.96173019359685,"Trastuzumab","TRZ","3",2
"513","ind3a","Tras",0.05,1.44585889395991,"Trastuzumab","TRZ","3",2
"514","ind3a","Tras",0.05,0.811319895746788,"Trastuzumab","TRZ","3",2
"515","ind3a","Tras",0.05,0.861762061391029,"Trastuzumab","TRZ","3",2
"516","ind3a","Tras",0.1,0.973892014608627,"Trastuzumab","TRZ","3",3
"517","ind3a","Tras",0.1,1.11869509426513,"Trastuzumab","TRZ","3",3
"518","ind3a","Tras",0.1,0.971389088652932,"Trastuzumab","TRZ","3",3
"519","ind3a","Tras",0.1,1.10051186598418,"Trastuzumab","TRZ","3",3
"520","ind3a","Tras",0.5,1.37711112089331,"Trastuzumab","TRZ","3",4
"521","ind3a","Tras",0.5,1.25802996287655,"Trastuzumab","TRZ","3",4
"522","ind3a","Tras",0.5,1.88955407844346,"Trastuzumab","TRZ","3",4
"523","ind3a","Tras",0.5,1.97072676849936,"Trastuzumab","TRZ","3",4
"524","ind3a","Tras",1,0.420697978174639,"Trastuzumab","TRZ","3",5
"525","ind3a","Tras",1,0.411684332809669,"Trastuzumab","TRZ","3",5
"526","ind3a","Tras",1,0.549847415085141,"Trastuzumab","TRZ","3",5
"527","ind3a","Tras",1,0.731504722006537,"Trastuzumab","TRZ","3",5
"528","ind3a","Tras",5,1.0303733537537,"Trastuzumab","TRZ","3",6
"529","ind3a","Tras",5,0.892319563222288,"Trastuzumab","TRZ","3",6
"530","ind3a","Tras",5,0.919150528143286,"Trastuzumab","TRZ","3",6
"531","ind3a","Tras",5,1.15513441787328,"Trastuzumab","TRZ","3",6
"532","ind3a","Tras",10,1.46811131519869,"Trastuzumab","TRZ","3",7
"533","ind3a","Tras",10,0.810577567859121,"Trastuzumab","TRZ","3",7
"534","ind3a","Tras",10,0.646461995976559,"Trastuzumab","TRZ","3",7
"535","ind3a","Tras",10,1.3380127700516,"Trastuzumab","TRZ","3",7
"536","ind3b","Tras",0.01,0.996474681200063,"Mitoxantrone","TRZ","3",8
"537","ind3b","Tras",0.01,1.01726281813853,"Trastuzumab","TRZ","3",8
"538","ind3b","Tras",0.01,1.19937562834012,"Trastuzumab","TRZ","3",8
"539","ind3b","Tras",0.05,0.811319895746788,"Trastuzumab","TRZ","3",9
"540","ind3b","Tras",0.05,0.861762061391029,"Trastuzumab","TRZ","3",9
"541","ind3b","Tras",0.05,0.96173019359685,"Trastuzumab","TRZ","3",9
"542","ind3b","Tras",0.05,1.44585889395991,"Trastuzumab","TRZ","3",9
"543","ind3b","Tras",0.1,0.797647167801399,"Trastuzumab","TRZ","3",10
"544","ind3b","Tras",0.1,0.79970242230559,"Trastuzumab","TRZ","3",10
"545","ind3b","Tras",0.1,0.903675142420453,"Trastuzumab","TRZ","3",10
"546","ind3b","Tras",0.1,0.918606132184707,"Trastuzumab","TRZ","3",10
"547","ind3b","Tras",0.5,1.1088750355674,"Trastuzumab","TRZ","3",11
"548","ind3b","Tras",0.5,1.21383765746657,"Trastuzumab","TRZ","3",11
"549","ind3b","Tras",0.5,1.66552419876355,"Trastuzumab","TRZ","3",11
"550","ind3b","Tras",1,0.844051189021757,"Trastuzumab","TRZ","3",12
"551","ind3b","Tras",1,0.862531314402774,"Trastuzumab","TRZ","3",12
"552","ind3b","Tras",1,1.12731849987042,"Trastuzumab","TRZ","3",12
"553","ind3b","Tras",1,1.49975935729888,"Trastuzumab","TRZ","3",12
"554","ind3b","Tras",5,0.849821295358133,"Trastuzumab","TRZ","3",13
"555","ind3b","Tras",5,0.981300034516161,"Trastuzumab","TRZ","3",13
"556","ind3b","Tras",5,0.983314807095549,"Trastuzumab","TRZ","3",13
"557","ind3b","Tras",5,1.10011913642791,"Trastuzumab","TRZ","3",13
"558","ind3b","Tras",10,0.382459605259186,"Trastuzumab","TRZ","3",14
"559","ind3b","Tras",10,0.603482531808029,"Trastuzumab","TRZ","3",14
"560","ind3b","Tras",10,0.791594616621892,"Trastuzumab","TRZ","3",14
"561","ind3b","Tras",10,0.868563469441438,"Trastuzumab","TRZ","3",14
"562","ind5a","Tras",0.01,1.06516455260916,"Trastuzumab","TRZ","5",15
"563","ind5a","Tras",0.01,1.02821348463889,"Trastuzumab","TRZ","5",15
"564","ind5a","Tras",0.01,0.907820319440211,"Trastuzumab","TRZ","5",15
"565","ind5a","Tras",0.01,0.846803123021735,"Trastuzumab","TRZ","5",15
"566","ind5a","Tras",0.05,1.02320000198545,"Trastuzumab","TRZ","5",16
"567","ind5a","Tras",0.05,0.957402135849562,"Trastuzumab","TRZ","5",16
"568","ind5a","Tras",0.05,0.917504485879716,"Trastuzumab","TRZ","5",16
"569","ind5a","Tras",0.05,0.721709176012766,"Trastuzumab","TRZ","5",16
"570","ind5a","Tras",0.1,0.914771125454411,"Trastuzumab","TRZ","5",17
"571","ind5a","Tras",0.1,0.906826492003434,"Trastuzumab","TRZ","5",17
"572","ind5a","Tras",0.1,0.855313556537683,"Trastuzumab","TRZ","5",17
"573","ind5a","Tras",0.1,0.550831452100092,"Trastuzumab","TRZ","5",17
"574","ind5a","Tras",0.5,1.17021239035693,"Trastuzumab","TRZ","5",18
"575","ind5a","Tras",0.5,0.878091245103989,"Trastuzumab","TRZ","5",18
"576","ind5a","Tras",0.5,0.842634743752413,"Trastuzumab","TRZ","5",18
"577","ind5a","Tras",0.5,0.773058972803001,"Trastuzumab","TRZ","5",18
"578","ind5a","Tras",1,0.8769781490044,"Trastuzumab","TRZ","5",19
"579","ind5a","Tras",1,0.867658182670488,"Trastuzumab","TRZ","5",19
"580","ind5a","Tras",1,0.807962668996303,"Trastuzumab","TRZ","5",19
"581","ind5a","Tras",1,0.699323482096247,"Trastuzumab","TRZ","5",19
"582","ind5a","Tras",5,0.983632369902563,"Trastuzumab","TRZ","5",20
"583","ind5a","Tras",5,0.902313360286213,"Trastuzumab","TRZ","5",20
"584","ind5a","Tras",5,0.870621279388393,"Trastuzumab","TRZ","5",20
"585","ind5a","Tras",5,0.782156736464993,"Trastuzumab","TRZ","5",20
"586","ind5a","Tras",10,0.936874652897648,"Trastuzumab","TRZ","5",21
"587","ind5a","Tras",10,0.934947390540804,"Trastuzumab","TRZ","5",21
"588","ind5a","Tras",10,0.924644642240668,"Trastuzumab","TRZ","5",21
"589","ind5a","Tras",10,0.920802125392132,"Trastuzumab","TRZ","5",21
"590","ind5b","Tras",0.01,1.19647963183333,"Trastuzumab","TRZ","5",22
"591","ind5b","Tras",0.01,0.827049647230008,"Trastuzumab","TRZ","5",22
"592","ind5b","Tras",0.01,0.855587075815939,"Trastuzumab","TRZ","5",22
"593","ind5b","Tras",0.01,1.08951503290828,"Trastuzumab","TRZ","5",22
"594","ind5b","Tras",0.05,0.980144343626617,"Trastuzumab","TRZ","5",23
"595","ind5b","Tras",0.05,1.06602409314401,"Trastuzumab","TRZ","5",23
"596","ind5b","Tras",0.05,1.06632004466177,"Trastuzumab","TRZ","5",23
"597","ind5b","Tras",0.05,1.16575975462929,"Trastuzumab","TRZ","5",23
"598","ind5b","Tras",0.1,0.562574813312829,"Trastuzumab","TRZ","5",24
"599","ind5b","Tras",0.1,0.64985878654404,"Trastuzumab","TRZ","5",24
"600","ind5b","Tras",0.1,0.451452815962445,"Trastuzumab","TRZ","5",24
"601","ind5b","Tras",0.1,0.872511725189669,"Trastuzumab","TRZ","5",24
"602","ind5b","Tras",0.5,0.841961789239579,"Trastuzumab","TRZ","5",25
"603","ind5b","Tras",0.5,1.22824887778511,"Trastuzumab","TRZ","5",25
"604","ind5b","Tras",0.5,1.21350393723769,"Trastuzumab","TRZ","5",25
"605","ind5b","Tras",1,0.750779996566239,"Trastuzumab","TRZ","5",26
"606","ind5b","Tras",1,0.85945261113841,"Trastuzumab","TRZ","5",26
"607","ind5b","Tras",1,1.16813588221016,"Trastuzumab","TRZ","5",26
"608","ind5b","Tras",1,1.26212620847665,"Trastuzumab","TRZ","5",26
"609","ind5b","Tras",5,0.84319179767999,"Trastuzumab","TRZ","5",27
"610","ind5b","Tras",5,1.13528293780538,"Trastuzumab","TRZ","5",27
"611","ind5b","Tras",5,1.42871394554603,"Trastuzumab","TRZ","5",27
"612","ind5b","Tras",10,0.758835910246233,"Trastuzumab","TRZ","5",28
"613","ind5b","Tras",10,1.27189769061023,"Trastuzumab","TRZ","5",28
"614","ind5b","Tras",10,1.3724883292428,"Trastuzumab","TRZ","5",28
"615","ind3a","Veh",0.01,1.39383697550135,"Vehicle","VEH","3",1
"616","ind3a","Veh",0.01,1.59476030477803,"Vehicle","VEH","3",1
"617","ind3a","Veh",0.01,0.683475316154294,"Vehicle","VEH","3",1
"618","ind3a","Veh",0.01,1,"Vehicle","VEH","3",1
"619","ind3a","Veh",0.05,1.08782422635239,"Vehicle","VEH","3",2
"620","ind3a","Veh",0.05,1.43517180155469,"Vehicle","VEH","3",2
"621","ind3a","Veh",0.05,0.484492903725118,"Vehicle","VEH","3",2
"622","ind3a","Veh",0.05,1,"Vehicle","VEH","3",2
"623","ind3a","Veh",0.1,0.931257667414019,"Vehicle","VEH","3",3
"624","ind3a","Veh",0.1,1,"Vehicle","VEH","3",3
"625","ind3a","Veh",0.1,1.21781801260629,"Vehicle","VEH","3",3
"626","ind3a","Veh",0.1,1.34980329117137,"Vehicle","VEH","3",3
"627","ind3a","Veh",0.5,1.14125251280245,"Vehicle","VEH","3",4
"628","ind3a","Veh",0.5,1.13451013191296,"Vehicle","VEH","3",4
"629","ind3a","Veh",0.5,1.3281976786841,"Vehicle","VEH","3",4
"630","ind3a","Veh",0.5,1,"Vehicle","VEH","3",4
"631","ind3a","Veh",1,0.419975682719683,"Vehicle","VEH","3",5
"632","ind3a","Veh",1,0.349819727092701,"Vehicle","VEH","3",5
"633","ind3a","Veh",1,0.487748063345311,"Vehicle","VEH","3",5
"634","ind3a","Veh",1,1,"Vehicle","VEH","3",5
"635","ind3a","Veh",5,1,"Vehicle","VEH","3",6
"636","ind3a","Veh",5,1.02255203979634,"Vehicle","VEH","3",6
"637","ind3a","Veh",5,1.05000847601288,"Vehicle","VEH","3",6
"638","ind3a","Veh",5,1.60287833706473,"Vehicle","VEH","3",6
"639","ind3a","Veh",10,1.69027522668299,"Vehicle","VEH","3",7
"640","ind3a","Veh",10,1.75185136592904,"Vehicle","VEH","3",7
"641","ind3a","Veh",10,1.78968045715619,"Vehicle","VEH","3",7
"642","ind3a","Veh",10,1,"Vehicle","VEH","3",7
"643","ind3a","Veh",50,0.867425218789508,"Vehicle","VEH","3",8
"644","ind3a","Veh",50,1.18734273545188,"Vehicle","VEH","3",8
"645","ind3a","Veh",50,1.23819518601711,"Vehicle","VEH","3",8
"646","ind3a","Veh",50,1,"Vehicle","VEH","3",8
"647","ind3b","Veh",0.01,0.683475316154294,"Vehicle","VEH","3",9
"648","ind3b","Veh",0.01,1,"Vehicle","VEH","3",9
"649","ind3b","Veh",0.01,1.39383697550135,"Vehicle","VEH","3",9
"650","ind3b","Veh",0.01,1.59476030477803,"Vehicle","VEH","3",9
"651","ind3b","Veh",0.05,0.484492903725118,"Vehicle","VEH","3",10
"652","ind3b","Veh",0.05,1,"Vehicle","VEH","3",10
"653","ind3b","Veh",0.05,1.08782422635239,"Vehicle","VEH","3",10
"654","ind3b","Veh",0.05,1.43517180155469,"Vehicle","VEH","3",10
"655","ind3b","Veh",0.1,0.764693622342643,"Vehicle","VEH","3",11
"656","ind3b","Veh",0.1,0.821140753091566,"Vehicle","VEH","3",11
"657","ind3b","Veh",0.1,1,"Vehicle","VEH","3",11
"658","ind3b","Veh",0.1,1.10837849103793,"Vehicle","VEH","3",11
"659","ind3b","Veh",0.5,0.881437698854083,"Vehicle","VEH","3",12
"660","ind3b","Veh",0.5,1,"Vehicle","VEH","3",12
"661","ind3b","Veh",0.5,1.00594298869603,"Vehicle","VEH","3",12
"662","ind3b","Veh",0.5,1.17072350552265,"Vehicle","VEH","3",12
"663","ind3b","Veh",1,0.717213974553577,"Vehicle","VEH","3",13
"664","ind3b","Veh",1,0.861050436242025,"Vehicle","VEH","3",13
"665","ind3b","Veh",1,1,"Vehicle","VEH","3",13
"666","ind3b","Veh",5,0.952373264449467,"Vehicle","VEH","3",14
"667","ind3b","Veh",5,0.973851224210304,"Vehicle","VEH","3",14
"668","ind3b","Veh",5,1,"Vehicle","VEH","3",14
"669","ind3b","Veh",5,1.52653847438567,"Vehicle","VEH","3",14
"670","ind3b","Veh",10,0.591619627510252,"Vehicle","VEH","3",15
"671","ind3b","Veh",10,1,"Vehicle","VEH","3",15
"672","ind3b","Veh",10,1.03642965256426,"Vehicle","VEH","3",15
"673","ind3b","Veh",10,1.05881008542512,"Vehicle","VEH","3",15
"674","ind3b","Veh",50,0.867425218789508,"Vehicle","VEH","3",16
"675","ind3b","Veh",50,1,"Vehicle","VEH","3",16
"676","ind3b","Veh",50,1.18734273545188,"Vehicle","VEH","3",16
"677","ind3b","Veh",50,1.23819518601711,"Vehicle","VEH","3",16
"678","ind5a","Veh",0.01,1.06941090348279,"Vehicle","VEH","5",17
"679","ind5a","Veh",0.01,1.06806665989335,"Vehicle","VEH","5",17
"680","ind5a","Veh",0.01,1,"Vehicle","VEH","5",17
"681","ind5a","Veh",0.01,0.955280454541902,"Vehicle","VEH","5",17
"682","ind5a","Veh",0.05,1.00096790765665,"Vehicle","VEH","5",18
"683","ind5a","Veh",0.05,1,"Vehicle","VEH","5",18
"684","ind5a","Veh",0.05,0.99640136896888,"Vehicle","VEH","5",18
"685","ind5a","Veh",0.05,0.620287344483299,"Vehicle","VEH","5",18
"686","ind5a","Veh",0.1,1,"Vehicle","VEH","5",19
"687","ind5a","Veh",0.1,0.899615274554068,"Vehicle","VEH","5",19
"688","ind5a","Veh",0.1,0.798416584528314,"Vehicle","VEH","5",19
"689","ind5a","Veh",0.1,0.78409589520206,"Vehicle","VEH","5",19
"690","ind5a","Veh",0.5,1,"Vehicle","VEH","5",20
"691","ind5a","Veh",0.5,0.895991614718376,"Vehicle","VEH","5",20
"692","ind5a","Veh",0.5,0.834359794781265,"Vehicle","VEH","5",20
"693","ind5a","Veh",0.5,0.807059083135654,"Vehicle","VEH","5",20
"694","ind5a","Veh",1,1,"Vehicle","VEH","5",21
"695","ind5a","Veh",1,0.902035946006414,"Vehicle","VEH","5",21
"696","ind5a","Veh",1,0.881542247744052,"Vehicle","VEH","5",21
"697","ind5a","Veh",1,0.76389844773766,"Vehicle","VEH","5",21
"698","ind5a","Veh",5,1.11772253879476,"Vehicle","VEH","5",22
"699","ind5a","Veh",5,1.05882943528738,"Vehicle","VEH","5",22
"700","ind5a","Veh",5,1,"Vehicle","VEH","5",22
"701","ind5a","Veh",5,0.998741328265996,"Vehicle","VEH","5",22
"702","ind5a","Veh",10,1.32671599897933,"Vehicle","VEH","5",23
"703","ind5a","Veh",10,1.29763294958198,"Vehicle","VEH","5",23
"704","ind5a","Veh",10,1.22116686429611,"Vehicle","VEH","5",23
"705","ind5a","Veh",10,1,"Vehicle","VEH","5",23
"706","ind5a","Veh",50,1.03484618228118,"Vehicle","VEH","5",24
"707","ind5a","Veh",50,1,"Vehicle","VEH","5",24
"708","ind5a","Veh",50,0.971019016716639,"Vehicle","VEH","5",24
"709","ind5a","Veh",50,0.6263194644104,"Vehicle","VEH","5",24
"710","ind5b","Veh",0.01,1.02683420656361,"Vehicle","VEH","5",25
"711","ind5b","Veh",0.01,1,"Vehicle","VEH","5",25
"712","ind5b","Veh",0.01,0.953347508050826,"Vehicle","VEH","5",25
"713","ind5b","Veh",0.01,1.19820541308774,"Vehicle","VEH","5",25
"714","ind5b","Veh",0.05,0.924774505121979,"Vehicle","VEH","5",26
"715","ind5b","Veh",0.05,1,"Vehicle","VEH","5",26
"716","ind5b","Veh",0.05,1.15183658095283,"Vehicle","VEH","5",26
"717","ind5b","Veh",0.05,0.812030429196963,"Vehicle","VEH","5",26
"718","ind5b","Veh",0.1,0.986300377847166,"Vehicle","VEH","5",27
"719","ind5b","Veh",0.1,1.17484909542451,"Vehicle","VEH","5",27
"720","ind5b","Veh",0.1,1,"Vehicle","VEH","5",27
"721","ind5b","Veh",0.1,1.04996783826267,"Vehicle","VEH","5",27
"722","ind5b","Veh",0.5,0.746102163875479,"Vehicle","VEH","5",28
"723","ind5b","Veh",0.5,1.68306549999124,"Vehicle","VEH","5",28
"724","ind5b","Veh",0.5,1,"Vehicle","VEH","5",28
"725","ind5b","Veh",1,1,"Vehicle","VEH","5",29
"726","ind5b","Veh",1,0.930709071641279,"Vehicle","VEH","5",29
"727","ind5b","Veh",1,1.42279070042804,"Vehicle","VEH","5",29
"728","ind5b","Veh",1,1.4119210708598,"Vehicle","VEH","5",29
"729","ind5b","Veh",5,1,"Vehicle","VEH","5",30
"730","ind5b","Veh",5,1.10988370822926,"Vehicle","VEH","5",30
"731","ind5b","Veh",5,0.982669103672257,"Vehicle","VEH","5",30
"732","ind5b","Veh",5,1.09246542923096,"Vehicle","VEH","5",30
"733","ind5b","Veh",10,1,"Vehicle","VEH","5",31
"734","ind5b","Veh",10,0.977277527328871,"Vehicle","VEH","5",31
"735","ind5b","Veh",10,0.952850869207408,"Vehicle","VEH","5",31
"736","ind5b","Veh",10,1.63270433839005,"Vehicle","VEH","5",31
"737","ind5b","Veh",50,0.606776540920337,"Vehicle","VEH","5",32
"738","ind5b","Veh",50,1.0706178262395,"Vehicle","VEH","5",32
"739","ind5b","Veh",50,1,"Vehicle","VEH","5",32
"740","ind5b","Veh",50,1.07023507379376,"Vehicle","VEH","5",32
