"","samplenames","indv","drug","time","RIN","group","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72"
"Ve.2.3h","MCW_RM_R_28","2","Vehicle","3h","9.8","6",-59.9002422634676,-63.8689987519529,-1.68581103927637,5.52510988826301,-58.7495739582534,-12.8127353891415,11.8995446824177,9.14338060479116,-6.90203401601288,2.71836135737201,-14.0431004752692,-0.774319457723499,1.38928547238866,-18.7524397668075,12.2693531313257,-2.97980304401346,-2.90866038296752,-0.224675879969667,1.6222001487423,-10.0363030674015,4.5140601949356,2.26117999540207,7.58859745436521,0.540047295794402,-7.9413676185066,-2.34024640222033,-4.32325233992825,11.5609745086949,1.24615621291607,3.61513981023076,-3.87717274137602,-15.3241843535437,0.532698282722331,-10.8862675746391,-1.33332841962033,3.5431201775947,-9.09377522308895,5.39778366464777,2.70366323895345,-0.105088433457148,-4.83104004239928,1.85935554228054,6.5379882416843,-2.34309097109378,-0.757020923949029,2.15717554241005,-5.40237096121036,6.83915766241019,-2.6231429232953,8.47329371384108,0.602467430986324,8.51767225095887,0.834608499247656,-5.27452644406115,0.561278036803445,5.16054890588198,-4.75354152526409,0.896406990791432,1.50327475231385,2.15818618517035,-2.13111107708703,3.09785570603493,-2.45600638277742,1.75336720940416,-0.429679411103369,-0.178272888355067,1.776247401927,-0.536259258448414,-0.271213714411956,0.456895932589027,0.397604691131509,-1.06159655718918e-15
"Da.2.24h","MCW_RM_R_29","2","Daunorubicin","24h","9.5","7",117.553151471568,-69.1962653595961,19.4508945947428,-16.3644817137757,-22.880213847385,3.63279901247207,11.4988765118407,26.8826104488102,-2.08039016248751,2.8251515364612,54.3329718769538,-8.9664221616338,14.8251434260147,4.39832197601835,11.1567795074269,3.73867790439069,-2.43517903083681,1.15671458558589,19.3159520019907,-10.3075772267671,17.3006136858712,-4.91908302583721,-1.67328310878126,-12.7806103029167,4.95576855881006,13.6063877509529,1.28918225795753,-1.29670109354126,18.2901042777468,-15.5835899007912,-3.21093855440334,6.49519116087636,4.04897891826789,-3.78973288919924,4.62251088065933,8.41546827012693,2.35273047827914,-1.25233824677137,-1.22469984578825,-0.0266649023138005,-1.16190372413862,0.0924929204657773,-1.20141715924719,-0.177741154745182,-1.03674413227479,2.02238919103201,1.55419402769651,-1.1537853761917,-0.43626343273418,1.99030731311647,1.31778246270682,1.0267276505761,-0.351474343670589,-0.00426223292193353,-0.362247257591714,-0.650647881877516,-0.37931834532469,-0.976449185111664,0.27575759102934,-0.0926663828661029,-1.1595401373365,0.792045044220266,0.234777291413003,1.29761059231789,-1.54138388234674,-0.827528668536224,0.117199694914855,-0.45526368905621,0.110633798400791,-0.00826422291138727,-0.11226998661896,1.90929628877956e-14
"Do.2.24h","MCW_RM_R_30","2","Doxorubicin","24h","9.9","8",132.937431190796,-75.5238974298255,42.9208933806848,-51.6559119441926,-42.6967581508342,39.1213971768234,30.6509185483395,36.1465716342653,-32.39239233069,-14.8750022698384,48.399927242804,-26.2410094604451,-7.16201729161735,4.30050555464617,-11.7453369641545,23.3802890923675,23.6005073472794,25.4339592444258,-0.371826417086746,4.87587166809563,-12.6877446194895,-1.12056914531521,-2.36270674145215,3.32979886226562,-1.59882003818345,-6.1573420257873,2.39418183014059,3.48436393536148,-13.615959710324,8.61535951819134,2.02841520625676,-3.66507469680256,1.5988209344851,5.18285442407235,-1.9271745162158,-2.6163052177711,-2.53422992983037,-0.697898862675521,1.04300504858716,-1.77431433752532,0.609567630687306,0.625505133170009,0.717573095323904,0.471998403153528,0.502719343729558,-1.65229795342105,-0.51174904274586,0.609589326390711,0.00234790376360853,-0.299165854920576,-0.168914757233427,0.20596428028855,0.125183019009282,0.454991945880091,-0.0484464434952137,0.0998882225726771,0.0597923872576724,0.8027586199336,0.136954329807537,-0.478325419585606,0.652812100034494,-0.416439472437063,0.369630449739022,-0.930773128431115,0.501522293475336,0.0984911221244094,0.149770458718794,0.219400615860565,0.117376753205622,0.0156391426286167,-0.0298445458353719,-2.3800486050312e-13
"Ep.2.24h","MCW_RM_R_31","2","Epirubicin","24h","9.6","9",37.6964485824926,-99.5314269496274,169.198687827394,-81.4642876508663,1.33712248893759,40.7813130290537,-95.3718537044872,-43.9474195968337,-26.3384538594431,-0.77911864593337,-25.9388259868275,1.42096590615625,11.2234997459191,-3.8268427660242,-0.256588048340161,-11.4268296249611,-2.29328250119429,-5.94600408991489,-2.50809504907926,-2.8307235593271,-1.3569644826106,1.6475034343028,1.13086986190233,3.01495978080293,0.51935555543254,1.94845020347051,-0.536194045352695,0.0852812249443469,1.73660956637565,0.450716758691053,0.202441402524333,1.98366703093416,-0.838128841615206,-0.288572581113806,-0.263579243509992,1.04076670253266,0.159920501958367,0.116976190372685,-0.305913024857584,0.448529252726133,0.868761228803001,0.150716932381985,0.172591132997836,-0.183417201879959,-0.0732320766905261,-0.175723740917443,0.166244337002497,-0.363151033883611,0.271518644694142,-0.0979875127534371,-0.175934186727084,-0.229055260802378,0.246598293605992,0.0209608011384845,-0.0197480519393101,0.340634234543455,0.1187792218169,0.10264839628976,0.0774188052892489,0.221117579409903,0.0731499219745663,-0.0731050613313403,-0.0394336656869295,0.124385484975779,0.023699326434444,-0.165619624349445,0.0162232644447014,0.0189858852881065,0.0786381806105571,-0.0409629369866938,-0.0532129262530471,-1.42341975879756e-13
"Mi.2.24h","MCW_RM_R_32","2","Mitoxantrone","24h","9.9","10",-24.167881258885,-58.0195291508822,-32.4604887772506,21.3655776635167,-35.2081158655348,-35.2724482858525,-28.2433664824301,-20.5557995113376,-3.27200219592826,-17.7368083849786,30.8012694906217,9.63256222798272,-5.91634852697933,8.63475432672825,2.84636519131316,9.14732036171989,-17.7322283449585,8.418572785819,0.67320029430366,-5.26470532127143,-16.0888287987881,7.76467328524632,8.70987953841702,6.45811702383321,-8.40778873259837,-10.4569011971411,-6.74729321332692,10.1323134892528,12.4936677987636,-1.74547527897697,-0.571234556866402,3.66409508373237,-2.83722093723606,-0.884397748506662,-2.10691274998777,-5.46809293146445,1.41138349033944,-2.83760258022251,-8.14568601040781,5.69796979533918,-3.26294788908627,-4.24403323072703,-2.77981834189502,-3.59976938046917,-5.06139230415626,-2.43743329340851,-1.09145831951017,-0.581817380197775,1.06649364309232,-4.57676730297692,-9.23976216113963,-3.51639964505817,-3.53487827562554,1.61484852479775,3.23797492440107,0.0683298743193792,-1.05209294856338,-0.441314551312948,-6.29293085512146,3.36497458895455,0.985859968702487,0.978284909563504,-0.802273127987442,-2.72690177545548,3.34562979090898,1.12794273161163,0.992286079602064,0.626202888546539,-0.635008027215915,-1.06082804132581,0.632546893495473,-7.61536558639697e-14
"Tr.2.24h","MCW_RM_R_33","2","Trastuzumab","24h","8.8","11",-61.0787854097001,-66.7387889115535,-16.7100548015661,1.03582729236852,-30.9153253533639,-22.8614933849655,-4.23425051080079,-14.7414683771722,13.0185715971277,28.3131883638991,15.2965954079766,15.9332798172078,8.05380946319589,9.57338554465363,3.35666340891545,-0.930562074591484,-7.74141983862547,8.60546394468459,4.35234283216695,-2.51599174518203,-17.9203691480252,2.94934452215175,7.97041540462623,0.454161331869854,3.24808497485973,-7.63184843010769,-0.140707232681213,2.77934032076404,-6.63483386726115,-1.36904605838288,4.60422935181685,9.45911761229413,-8.82668010919634,-10.0608297615924,-0.533883824841072,-0.55006269243922,1.86673637860022,0.369772311281701,2.89228933074723,0.436143502116294,2.13579005818643,-2.15916162683604,-0.689756587677087,3.89160885452438,5.60528838887399,6.58457283051374,-0.964475718172209,-6.2705541506799,0.417390820008177,0.869226192436613,11.2756549759595,2.13863334992033,4.73531871108795,-0.744409961781789,5.696433994526,-1.51839513272208,2.22461369183226,-1.73985043483777,4.84162233567109,-7.45553574636137,-4.02500575990715,-5.23538713586824,1.04349854339575,2.25332180879208,-3.38797990422685,1.21089171163575,-1.79346874585683,-1.23891224253273,1.11403635516436,-1.54290488529289,-0.260806151433752,6.19011677853443e-15
"Ve.2.24h","MCW_RM_R_34","2","Vehicle","24h","9.5","12",-65.7914491600495,-79.6580585249363,1.32944131382086,24.1707491851264,-36.1056317527257,-27.0318688918032,-12.2334890962099,2.75817492266174,15.4326815768132,21.3954795822852,8.90432192142324,26.7676463563569,18.076725044892,4.59542527590297,19.8978051500522,-1.84124308750432,0.31374522127886,4.68796746897335,4.46992188763473,1.86317872042289,-7.97465730668542,-1.69329349174913,-1.37273438437082,-5.34776622285389,8.80176039931952,-7.93423630665159,-5.63300934134544,-16.7041033777875,-3.80168929189044,-7.15613076055002,6.04495814560302,-2.27579361436542,-3.95975829258798,11.1765711897415,5.83502239996674,-2.35431496339988,-6.24286394658891,4.21342454147104,9.06678558659386,-5.36107039591302,-2.54261894425595,2.81202333941079,5.80161105128008,-0.885478052158522,3.19284726191179,-5.70329722009893,5.56696713341558,5.9047803165595,1.73988013950125,-0.685258794005866,-4.36653632581754,-4.70998683306359,-1.40935908492417,-2.38247146078629,-6.97459136797949,0.889966854995064,-0.0600041364206035,0.836442345937922,-0.868133036643478,-0.0513379939586314,3.40882236054031,1.18989694195444,0.279878821720744,-0.350454229379403,-0.209654404212757,-1.97820776983024,0.281414583139087,0.422385805343341,-0.639360670904723,0.871447608902109,0.427063428400913,-2.85090148103434e-14
"Da.3.3h","MCW_RM_R_35","3","Daunorubicin","3h","9.3","1",-40.8408186822525,-20.5127083483541,6.9781950399762,-16.2466695059616,42.8577428601484,36.7289460443056,26.0262460742055,-9.83894227788365,21.968968599271,-36.8720131009794,-2.73202518815102,20.6078154369766,-12.8274895872627,12.5419964539646,-10.0188533576297,-1.24928201317747,13.3961617556462,1.47758286889183,6.79930341690108,-12.9346328658497,-1.30398651592312,1.47582702524242,5.86331542341864,7.32123198241393,2.52650462296275,-2.36381817450089,-1.30124095092484,-15.6744996500207,1.18500509234712,-6.55732011573365,1.74376831628376,-5.87210229575173,-2.68514842771342,1.9122966770317,3.4731551414503,-3.16631551505558,3.15033274440656,1.15042339725964,-1.17412651955141,3.35283284037465,-4.03273670472951,0.980574197435887,2.503460051426,-4.48905626210689,2.27230765022948,8.26819623390059,-0.592494725158985,-7.30799445389058,-2.28768186683003,-4.98376122673425,-2.68378808924405,10.8463092585914,-7.72655725566228,-6.52763737467644,4.30979666041051,2.76911921352654,-0.352809370715386,0.875331483369933,2.64307826025394,1.22568004010997,-0.264725742627003,-0.908553887249688,1.82944637952802,-0.603561053935538,2.1393982541298,-1.65348395781661,2.31392805064598,1.62082000250889,1.65634703954379,0.229260337074679,0.135009650679202,-1.02898307821446e-14
"Do.3.3h","MCW_RM_R_36","3","Doxorubicin","3h","10","2",-39.280780511888,-7.78106478381502,-9.37444570196247,-3.53270041764873,-4.13519017993475,37.8725809672019,36.6143583658571,-15.8160427555014,-12.8371529610541,-32.0400418578088,-20.0742246744189,-19.3972457919917,-15.4760296202929,-16.2489111764379,-0.185121969792459,-10.2689929009281,-14.3853153723749,14.2877688630275,9.01388377681745,0.530634538069631,2.03931275244883,3.94678913760283,7.3159920902431,2.84923899922457,-10.5311419588043,-1.58048752541701,6.52310959400554,-6.88348099346898,7.05094342558926,-2.65932965085541,4.22991405373726,7.89711524814608,0.00438933654055251,-2.49562813327009,2.02068084621084,-2.34671347022589,-3.6552238546071,3.99904404847341,-2.51972221306756,-1.91733314499197,0.204041722859814,2.73719365610903,-0.964199985289776,10.8121211150686,4.44775357466335,-5.15255292650359,5.4722701375521,1.54682945477771,6.26437970051661,-2.18459553518984,1.96042949876071,-1.58127562444511,3.48948124758352,-3.68602608737807,0.513751175255634,-1.79643846505992,-3.63749609516907,9.11945856983975,-3.05986254649796,-3.0227868530901,3.53152075124164,2.11530530623517,-3.9500998893753,4.17105700846795,1.00487999370374,2.6558887682417,-0.602561588945439,-3.12607804955036,2.8267902005795,0.41778584813286,0.893573883822006,-7.14915594172277e-14
"Ep.3.3h","MCW_RM_R_37","3","Epirubicin","3h","9.3","3",-46.2404521831386,-19.8527186065603,6.90237862847669,-2.17887914352746,57.4809397284509,11.7873596482087,21.2107276658827,-30.6746568292632,22.6217362119078,-6.32544868116773,3.4460611963514,15.9360289049111,4.5419306179654,7.20169894382105,-11.941881918034,11.806909361185,2.15008482665786,6.49121075663502,8.43647192329828,-14.1106684471713,-0.368121448149151,-8.68302015630957,2.7650433098487,7.355993167069,2.6802650688447,-4.34411702526153,3.6747497127682,0.553399233599827,1.04856073065747,2.33309935510131,2.35901357905814,0.107526871308443,-1.55115295377392,3.55216138818305,-1.24244712871719,5.59254250485233,5.06244602671836,3.44450539803916,-7.3367256109498,-3.63260442157542,3.78098524974189,6.38966361369759,-1.90879610932989,-0.771240002496613,-11.2781256603549,-1.97791895412585,-6.10148535841654,8.73166267355472,5.71744174479879,7.71611555375039,-0.180237407474479,-3.19194208811659,0.430732835215749,-1.65118538652202,-4.77009718591737,0.631524251221087,0.35893584612563,-7.07646262336615,3.43748746790035,-4.09153358214578,1.25967754394002,-3.2208226544395,-6.90772870384566,-1.01176073850079,-1.9979118572333,1.88910670101042,-2.84803970827094,-1.1136326184721,0.361127572594313,-2.32680560281559,0.194973996589053,-3.12700711678493e-14
"Mi.3.3h","MCW_RM_R_38","3","Mitoxantrone","3h","9.6","4",-50.1401773127315,-30.0187642005937,9.95365482248262,14.1147867383581,47.7545515974634,17.9672298286948,17.1383098707485,-19.8252435370519,22.2874523369759,-22.7538599305257,1.90656092239271,21.503766065584,0.866426952313426,-9.0629651812438,-2.71869733354297,9.52452213958948,19.7215239722176,-12.0603896079756,16.2043913861452,5.20644857257564,-5.62475214515197,5.22998677764759,0.619297610491798,-7.61748989145689,-10.6462525645423,4.02023872893459,5.87199972563744,6.24343103494192,0.115831770292706,3.92358514001755,5.63362665272561,0.662682174458444,-1.62375251703091,1.44451375471211,-1.18583074718788,9.03122768946726,3.04639006451264,0.237929123153027,3.87351009391724,-0.0532129618640412,-1.25689737890352,-9.95682889663959,4.28882088715711,-5.18027669888774,5.15587232052096,0.463381771942651,3.63452029156468,3.12100781228599,-7.9532729013973,2.86649552564763,-0.118271077470448,-11.6006786361232,3.33675687427844,2.96668464185913,4.02342176482338,5.21767353164405,-1.25670773522593,3.65973267754468,-4.29404032097417,-0.904441017108459,-3.64009371025192,0.627625477907677,1.72219025379684,0.684238226854914,-0.503560965594899,-0.487010619628038,1.24511571715504,-0.457649845101104,0.164763007794825,0.5433622139715,0.903968350748621,-7.20691003619836e-14
"Tr.3.3h","MCW_RM_R_39","3","Trastuzumab","3h","9.7","5",-47.2207574889083,-12.6988788460284,-20.9100323278622,12.8360660549148,1.80770113441769,27.5775511040174,25.8737530108314,-26.2597065543279,-33.170196027252,-10.0827576972194,-11.2565770226008,-9.45873625126362,8.73028845358269,-25.6480296330769,-12.5254974337566,-12.1047399923191,-11.5994089251952,14.2806398101644,5.09536616362943,11.4333054625986,-1.34452608812144,-3.13397647509992,-7.4321528827184,-4.50933587043426,-0.943281339783832,4.72731051404976,-3.3103828905198,2.70212696449831,-3.45067385428161,-7.94285048250703,0.343109534436952,4.01303647773135,-0.324622700681699,-3.48323384022114,2.92912205073397,-2.56620035469041,-2.01104376899129,-0.754797184728253,0.024501897630814,-1.63222853836923,-5.12760936422484,0.729409228651141,-3.422106896138,2.06286203485681,1.85316916322365,3.29955917966846,-4.18216966855182,7.79326546526317,-0.19293572138813,-1.3370609686021,-0.657626516873446,-4.82574998287513,-2.15660612463547,-5.43357686597688,1.55550686292995,0.505975557048758,7.28733741817293,-5.27746041954471,1.80794946081878,6.10785714311352,-2.53749551020597,-5.96776196708957,6.58591712416948,-6.80648782050646,-2.22387379522392,-3.44992521108518,0.885684189055677,5.36986301981442,-3.74471290313827,-0.842532334640961,-2.03868854186886,-1.97046268089415e-13
"Ve.3.3h","MCW_RM_R_40","3","Vehicle","3h","9.4","6",-53.5620234612261,-25.2456729958162,-22.1045619585666,13.3087902721729,30.511754060708,31.0371004396315,8.4617236552129,-16.3687554466011,4.13099888962633,-6.45788365902842,2.9295542696652,28.790046985344,23.8347651042256,-12.4257595868908,-10.4010617705393,2.32579803805953,5.29539333307261,3.44702963771078,5.56857106296253,-14.5534795814222,0.983524546944434,-7.09810068486064,-3.09849987341249,4.74890911068934,-2.24178285557106,2.93209922633929,-0.975330460148696,6.32919168432152,-7.88248195292137,-6.53000078606642,-1.80116755523994,-1.69937915872768,-0.0427223750359323,-5.21756378863768,-2.40740811813371,0.384945539289418,-5.73732322099969,-3.19118798470083,9.11827476782592,3.9117606136579,-2.74490727311559,2.54436123593533,-6.25025084205519,-0.372509766178658,-1.87726438430702,-9.86587425010581,-2.59354725716089,-3.00552995627022,-0.845531606616519,-5.88185068458176,-0.391201859662073,7.11732862321473,4.69651870481477,11.1388594809193,-3.50618439905521,-8.81451268472253,-0.348332191358935,0.984219397505081,-2.01638012949185,1.28949542796262,1.31605256757411,4.29792145545786,2.72754734997396,2.61254852404227,-0.934344729660397,0.651778356009268,-0.896971960682901,0.882367306594848,-2.3920653793577,0.374260594640724,-0.985898256112114,-5.99070624921275e-14
"Da.3.24h","MCW_RM_R_41","3","Daunorubicin","24h","8.9","7",110.428339428102,-30.3794087356381,-25.6772246099179,24.7389399621795,22.9326286353503,1.37057321922571,13.1255766629088,-24.9103097865911,10.6380784529433,-6.68431021299046,7.38570627253845,-13.2961108304754,19.7516444578608,3.4774572877085,7.84937036432895,-9.89525881140266,-16.0235547173297,-16.2980952897351,-0.70623204185388,-11.8750519421282,3.83952111157961,14.6615946904946,14.0067949034378,3.08742550501062,11.7945831638481,1.3905813657903,6.20057780802971,5.33445429064129,-11.907130768575,4.97746247832912,1.72910027077588,5.15645171696728,5.75204857939388,5.00334928305173,4.06441520188915,-0.531057858564471,-5.23534324944959,-7.60422055343031,-6.45259293306255,-8.93836422649394,-0.650469223862004,-4.43735032454964,6.27054283140244,8.43450235307594,-0.375973265560705,-3.91663430652844,-2.16304322803188,0.669664652427056,-6.35244211868179,-0.562742214248352,-2.6583209690682,4.01635022681919,-3.98145795553857,2.66456677409448,0.206786168758352,2.65271381214636,1.59178103262079,2.16256010304476,2.84254907670391,-0.596394121194297,0.589755227119333,0.680056844691169,1.47596471128038,-3.28948401399207,-0.763132353384497,-1.68953278543601,1.51314586678382,-2.50927106371654,0.23235835980217,-1.26039724843915,0.0886696192708253,-2.22261282729203e-13
"Do.3.24h","MCW_RM_R_42","3","Doxorubicin","24h","7.5","8",111.900252549632,-53.1790376560505,-4.11411349218683,61.8602889019954,-3.71868221059721,31.4647695704014,20.7160611251417,-6.65869915931519,8.32027432048671,-12.5467224515031,-14.9582341007011,-9.92837418189184,17.1418122029195,-3.09097719534055,36.0271540700445,16.9908570229557,8.07730549240466,-15.3683966924113,-22.481088133148,3.96363942725313,5.79974136886293,2.9828035869988,3.97581793284984,6.345794801557,6.18391825109229,-0.152892465559254,-1.94083848897639,-0.721633629884568,-3.89969196806715,2.441744093203,4.72769179552675,-0.113114837390068,-3.15208634682977,-4.08031337570982,-1.68591175041707,6.55633637581665,2.60936450131108,-3.13927748300397,5.64339032349011,6.89168632325321,-3.91553473677947,-0.414080066185641,-7.76457422175442,0.499506211002704,-1.36465585671152,-0.526750697822954,2.36255761127252,0.188281620299833,7.6580272715477,-0.271077630412016,0.944946551823754,-3.81888195332191,-5.13588747311457,-6.43969357343899,4.5555641998134,-5.03693099636701,-1.500201929223,-3.15079783968476,-2.48216115598825,-0.778566487892549,-2.40043217584119,0.185665983926638,-3.2238505695346,0.365196346965439,0.588946018414166,-0.148152023935815,-0.0120772315438929,2.47802439787096,0.366056190855292,2.22480112832774,-0.400988494889286,-1.01568466094257e-13
"Ep.3.24h","MCW_RM_R_43","3","Epirubicin","24h","8.6","9",128.671057399172,-43.771424916401,-20.5998573398642,10.8894743899001,18.4568295372141,19.7809916906226,35.9646162484622,-23.0613402000311,-6.73401788199842,10.6391207791369,13.265509359298,-12.5530488213667,24.293243313952,-0.305523760530431,-14.0092941261295,-2.86175352696745,-0.271985027038324,-20.0868569869945,-31.322200199177,1.84912350468787,-1.54530914411947,-5.68166473655221,0.990590144241788,-3.55338565933228,-5.13996572508238,-5.12797240363969,0.450377520637623,-4.05164791195015,11.2448359203397,0.332662009649596,2.34389652422807,0.64659941083971,-9.13225301167814,-4.4935029619195,3.41186902009099,-9.5557117319532,2.48051618654348,11.2594943352099,0.692353964609264,-0.733044031442744,2.90459084320835,1.91677525149145,3.45937123986569,-2.93985280836478,-0.274816665337445,4.77637396133516,-1.27911155607575,0.280470102062279,-3.51015192258848,-0.065736083473383,-1.50989968613044,0.737803290414955,7.42747803709801,4.66123247366892,-4.65896276557163,3.04454314341261,1.26211445904335,2.57380953006917,-0.760937947593185,2.3430674550068,1.7283943134919,-1.63687861920493,1.27553629336982,0.535955384908003,1.13500368058879,1.66450791980445,-1.14278244397621,0.394045589195303,-0.437433299668704,-0.810114771885986,0.323160601642473,-9.03540480282072e-14
"Mi.3.24h","MCW_RM_R_44","3","Mitoxantrone","24h","8.5","10",-3.77847830435243,-16.0654321813295,-40.0844905867326,40.5799609718108,-1.39686041959944,13.8379008619256,-24.8638415324025,-39.4002140980588,-15.3822312839137,-33.6323512910069,25.8979210610403,4.20957842900546,-3.51325010405045,-3.38146008329196,-1.16391690956347,4.0248522503057,-13.4110628792893,-5.48800263386869,-2.62804233474607,9.15351681821602,9.92545038571842,1.95508413243168,-6.18733301825328,-0.393883090946603,-2.60958173768886,-4.28246171382716,-3.57342048185991,0.0612580931621574,3.87168699441339,3.60683618898975,-6.7443337341019,-8.68575676087428,1.5463816226783,12.7516129540402,-0.58744076319117,-3.59743473153359,-0.684606619134537,-6.3812050196811,-5.10739232127614,1.09421680958068,-1.63144604540954,6.45597515444783,-3.7541194120604,-6.11061708315463,11.000324155338,-3.8096673093669,4.223626776771,-2.49030316763891,-3.3031951184736,5.76397782979607,11.9858343746018,2.08162752638935,1.13059974428393,-0.897547869098928,-3.29640363780564,0.625563768718476,-0.477281678505558,-4.31432234447137,1.11767140479828,-2.78543490439512,-0.162157530097903,-1.3148256862247,-0.00739687884898116,1.30908238161122,-0.035918143306589,0.838713353918982,-0.210406942021502,-1.23167203449487,-1.05269156465516,1.47022339644146,0.0886824950766581,-1.56971400396173e-14
"Tr.3.24h","MCW_RM_R_45","3","Trastuzumab","24h","8.6","11",-54.6019214077139,-21.2440329967587,-20.5923285019683,32.472300473497,-21.2363623564244,40.8290510574005,7.38940405837884,-15.1660625713364,-9.68193808225091,-4.32063162345565,-5.83873083140663,1.6356274181559,5.52974769564429,-8.08021507386464,19.2038010062213,-1.80067431749113,-14.6414466822431,17.2552907471158,-2.21868856265319,15.7865674756608,-7.07823540168415,6.8387868082593,-13.7602549282149,-8.42324758711757,5.25971468146721,3.75234847378255,-1.67182372820564,-9.75886371252123,-5.4291922007368,1.93870797897417,-3.58287609878566,5.189395651181,4.41621851328551,-5.51774712206717,-6.65773806528827,2.47991841653971,13.818300563754,-4.68660939809029,-1.75866271630548,-1.12886352952607,8.05344755018393,3.30894425589961,10.7073700937194,-7.19347038176091,-4.6494830224032,1.13375432661725,-3.91646576727938,-0.30071551459157,-2.57630369496902,0.098137744590855,-2.48604732960229,2.75370186013721,-1.30139494751283,4.44760529942103,0.0999313730653417,-1.36395320345889,-3.53230267813543,1.45855061794026,1.86652839309679,2.14421624781655,-1.78724616642588,4.28614669996819,-1.50579453696168,1.85904104802199,1.3190401695488,1.58711413189266,-0.432497876780715,-1.28359456939411,2.1420844390576,0.198524296399271,1.23760612699674,-5.57604499682937e-15
